Var1;Var2_1;Var2_2;Var2_3;Var2_4;Var2_5;Var2_6;Var2_7;Var2_8
105;26.7855798935391;21.91631116092;17.8188460222638;14.8095053932554;12.6989011783748;5.49892086684621;0.64113992141619;5.68407516784312
106;22.1209228441617;18.2828487903614;14.883398652935;12.3411143784163;10.5460248663013;4.56113807986306;0.660214302621521;4.68480026179208
107;17.1051949811185;14.2520173584127;11.6263873789744;9.62236034952398;8.19574775839632;3.53957087773991;0.623079617242972;3.65887368218626
108;12.4147331120276;10.3663310809824;8.47630043858942;7.00555413717774;5.9489319932132;2.56520754782756;0.549079067153413;2.70476064720783
109;9.20639210736842;7.69216649626176;6.30401744355991;5.2049302067092;4.4072004230658;1.89712294025854;0.445521978289516;2.07488780268259
110;8.10784432824361;6.75661833045084;5.54816399152404;4.57772066513273;3.86565543526265;1.66090792279197;0.318537682705256;1.91190418772311
111;8.55712178013538;7.00255533058683;5.75311062322223;4.7448443798256;3.99796548783301;1.71481152548988;0.216970274958195;2.04806258554526
112;8.89139080048642;7.1758403849253;5.88895037301973;4.85485001745411;4.08218977040472;1.74780879754131;0.186541781382996;2.08483401989406
113;8.41957579470398;6.78094078734646;5.55430997789838;4.57634725341368;3.84008427011457;1.64094691349081;0.190581452378335;1.92211284176906
114;7.80660456402515;6.29714716764169;5.14912568556031;4.23947911393193;3.55052800143628;1.51421664328898;0.18749475375905;1.75032007036684
115;7.70211190858948;6.20356283817519;5.06508817240114;4.16706117623266;3.48378852396388;1.4829461278506;0.170246804537818;1.70767206865189
116;8.24879048376808;6.58052835158752;5.36345940235064;4.40909579951747;3.68058967498652;1.564051799779;0.14920615113456;1.80043589976263
117;7.91087062571056;6.34276787368084;5.15938395644577;4.2371066614027;3.53129715009584;1.49777798791294;0.162144601579608;1.68975191390171
118;6.51598484594467;5.28905489632183;4.2984093822777;3.52613474700529;2.93391939870635;1.24195885035704;0.176691523201794;1.37264513585514
119;5.48461602912873;4.5005001251312;3.65933384902505;2.99887443068784;2.49126592054127;1.05254789452993;0.164008875557846;1.1629341721187
120;4.99124401286508;4.12005695141269;3.3543929914292;2.7468550598562;2.2785381917149;0.960895241916607;0.139153419175647;1.07362649724696
121;4.66157055858766;3.85939914475715;3.14723503171824;2.57586970175635;2.13377091116237;0.898240173856742;0.120881511442274;1.00949554066149
122;5.18269353010176;4.2096253874215;3.43435950744869;2.81008829819278;2.32540946911235;0.977554492735663;0.0911598322646325;1.11837749412756
123;5.82574920620682;4.61490594239468;3.75995495740274;3.07569603397752;2.54302080683449;1.06774024757826;0.0793692037584109;1.2221002510717
124;6.4551711320716;5.05758414635782;4.10862583686201;3.35938042629416;2.77504619810781;1.16362674543117;0.0860076008164628;1.31144188434646
125;6.9007012546986;5.4121764552301;4.38193620482497;3.58015005560245;2.9545614467446;1.23716323806188;0.100204360413716;1.3663340640995
126;7.54443183902006;5.90207543578933;4.76450003694731;3.88913786286668;3.20666255734636;1.34099821025215;0.104943548283933;1.46445699316884
127;8.1270819616616;6.37472360113381;5.13181776135344;4.18423700091624;3.44671788660126;1.43951425298881;0.115558716789877;1.54994788402629
128;8.76728820370505;6.8986619618881;5.54123161672827;4.51242210500368;3.71348282285973;1.54897108832793;0.124518364789239;1.6485826995011
129;9.23968681166714;7.33055327652469;5.87896584767417;4.78090632346081;3.93034852746126;1.63730736345486;0.138911503018403;1.71893441278585
130;9.53645993668325;7.65066339758482;6.13265297415365;4.98034179468712;4.08978880734601;1.70148873244076;0.153272439737821;1.76446187413485
131;9.62223946688282;7.82047220409028;6.27347663957746;5.08826050771817;4.17358215020177;1.73403586522485;0.166413731594302;1.77947627949326
132;9.65053121951448;7.93977172049637;6.38148271802999;5.17063277538756;4.23621470891005;1.75772470629974;0.174506882530188;1.79160515611288
133;10.0251157715802;8.30139705851366;6.68908091594088;5.41632676616455;4.43268888741106;1.83693784827585;0.172947060617596;1.8705170858696
134;10.9525663147262;9.03306776315654;7.29433000365812;5.90450245574974;4.82772666483792;1.99841955594126;0.163750318424069;2.0410451221062
135;12.1257356900632;9.90468369012272;8.0083769402959;6.4816227234547;5.29534235893975;2.18976998509372;0.160791270067202;2.23581827332266
136;13.1998939680606;10.7750475089731;8.71945966452038;7.05679683607946;5.76056812601675;2.37957448618656;0.180790388867924;2.40542219409361
137;13.915228663738;11.4370786703601;9.26563836829702;7.49911917276721;6.11676271998902;2.52383531686048;0.210311029444811;2.51981326384946
138;14.5315307722375;12.0382731711661;9.76957496357516;7.90832877548189;6.44586611119856;2.65664515560558;0.232613597843242;2.63104417403061
139;15.3885007530639;12.8099645482183;10.4177181845682;8.43577796359416;6.87152196571242;2.82908890479727;0.244411057113599;2.79268054195963
140;16.9202767540224;14.0100478843319;11.4128236657891;9.24554679498476;7.5275774131722;3.09638737756286;0.238925460859226;3.06530055327692
141;18.5321994575666;15.0648325950058;12.2777472282833;9.95026210459697;8.09865785275614;3.32889454126226;0.223079372650348;3.31361299307007
142;20.4534448982364;16.4605199761807;13.4073995937504;10.8701128620431;8.84465325546482;3.63280605578764;0.240368450631743;3.59997557232319
143;22.5075980862153;18.0786777438498;14.7098846244378;11.9300327931998;9.70442110571767;3.98286552963973;0.276082931219737;3.91384042008907
144;24.6014695290489;19.8074037227583;16.1006449864752;13.0609358255756;10.6218153729856;4.35606700653134;0.316186175831746;4.2466340199187
145;26.7086861032194;21.6102890493898;17.5555282500735;14.2432053100813;11.5808789620904;4.74589435850083;0.357950832542267;4.59508160330809
146;29.2917271712583;23.7088971087408;19.2543232056461;15.6229081953884;12.7005007137909;5.20130916667574;0.380449484252522;5.02680296346321
147;31.3999623531884;25.623566605905;20.8108420692474;16.887151342681;13.7259871617377;5.61750853620745;0.441162285051827;5.38541714088076
148;33.2094540354406;27.3740568146255;22.2527014931181;18.0592599901706;14.6765289714361;6.002654124963;0.498872520469244;5.72033524672148
149;35.1178344982854;29.2021924493834;23.7785836855778;19.3019526066468;15.6845928087827;6.41110445444806;0.543498486525778;6.09304612304191
150;36.7362274877962;30.83181042865;25.1652519839003;20.4357054005601;16.6045280400798;6.78329320702172;0.59412176641508;6.42847206011811
151;38.2352631755919;32.3640296930383;26.4948265398473;21.5286904577465;17.4921479646578;7.14216992365584;0.64043801844508;6.75840226999044
152;42.0920606003756;35.3964159017499;29.0462262932178;23.6184439657827;19.1907259479757;7.83253224879594;0.605446314804268;7.48072691622638
153;44.6776207137463;37.7387902645971;31.042468814321;25.2653431516201;20.5311403570756;8.37613319071946;0.692792223028455;7.94807332527292
154;47.8089947523589;40.4774929614658;33.376262510752;27.1934572538469;22.1021146181842;9.01382062190675;0.747148965313767;8.54056875541071
155;50.878238418379;43.2009593923209;35.7101057073594;29.1296409579737;23.6823041521022;9.65528052598352;0.81279964090038;9.12950186984732
156;54.3054208769601;46.1922339126586;38.2759763641815;31.2631983594974;25.4260549944369;10.3636104158741;0.87154679831998;9.79207556959765
157;57.765324907305;49.229476859058;40.8907663334743;33.4458904680529;27.2135585898294;11.090056578053;0.941166825612863;10.4653835757533
158;63.1334759846698;53.5419901936715;44.5576487256437;36.4952054484411;29.709553070007;12.105739818132;0.956403822531367;11.4663425236887
159;69.4875651596919;58.5011216025507;48.7432385467341;39.9769567191311;32.5619744090537;13.2671514818654;0.994405813742071;12.585656118989
160;75.6161480409908;63.5144105896781;52.9609429966374;43.4957265342899;35.4511173599294;14.4441557329765;1.1113317863977;13.6492843137343
161;81.097122099903;68.2239424973465;56.9280944873015;46.8177900486598;38.1869857935436;15.5596607154495;1.25773993219601;14.6349431780634
162;88.0292726485264;73.9455027001186;61.7408308451076;50.8400549406376;41.4994986483842;16.9112516982635;1.34260210664982;15.9086134110428
163;91.7379680651096;77.5427914998995;64.7994397314155;53.4291458650682;43.6513479517226;17.7914799009868;1.55207778734814;16.631913163947
164;101.165978992867;84.0373519069132;70.2389163111522;57.9695856502807;47.3934351440239;19.3202643949273;1.38533734262174;18.3188114702781
165;102.983976211392;82.7470094328256;69.0747360219657;57.0454509340242;46.6623262749619;19.0253064668742;1.20093182097505;18.2694244792704
166;104.195372378147;81.2414414747336;67.623014632796;55.8741473501209;45.7280227581531;18.6477187825348;1.11552434978555;18.0282958145812
167;109.77028125047;83.9502092826093;69.5572107527024;57.489679521112;47.0773629683513;19.2022694691772;1.13784015571935;18.5806251687294
168;118.272360000483;89.502461623906;73.733017282133;60.9394438867246;49.9322963220663;20.3722092102365;1.23037421421638;19.6635448268058
169;127.457490274028;95.6836879076859;78.3489543620736;64.7279587526285;53.0657486609259;21.6569146924949;1.3188641781265;20.8647986887816
