Var1;Var2_1;Var2_2;Var2_3;Var2_4;Var2_5;Var2_6;Var2_7;Var2_8
89;3.65260350361031;8.56216568260309;13.6409608443488;15.7348540619272;14.103076524453;5.15664533843604;0.587765086808193;5.6642541307347
90;3.51053935162044;8.23223986301799;13.3319712730093;15.6845021695955;14.3497185690797;5.35712716239324;0.589267795307449;5.82659481890389
91;3.26711967629962;7.65597272210614;12.5999728071461;15.1202831766347;14.1240727073916;5.38524618760348;0.614679613788053;5.78224717621376
92;3.03409323034596;7.08858831452798;11.845699250569;14.4925274170927;13.8163305411538;5.37811630821997;0.619958813393505;5.72746717207239
93;2.74961970052431;6.3939349837295;10.8426190279097;13.5216541144578;13.155278069995;5.22781278628984;0.625745549859946;5.5261316284773
94;2.32230834351528;5.36987355140593;9.23682381758453;11.7433637797298;11.6631865207119;4.73342873751525;0.637953699079045;4.96445239018142
95;1.85167413454662;4.24895134439185;7.40788497248149;9.59840706416512;9.7298055402628;4.0322650680724;0.619420463914219;4.22544518695638
96;1.66491838064231;3.77211579961139;6.65478374860336;8.77487232836279;9.06606293041921;3.83135235871475;0.517087333099935;4.09008309918785
97;1.53710260082522;3.4263596326622;6.10869470780525;8.19002737031674;8.61809367502912;3.71128015958263;0.45041322679316;3.99913072354939
98;1.49079077877813;3.25710626044698;5.8590619617626;7.97747732253148;8.53966546591518;3.7432068261218;0.396811561295136;4.05744840769594
99;1.38786179792834;2.97215868099455;5.38974308867167;7.45273812152391;8.11800705824256;3.62311841959336;0.388162726478958;3.90661614565674
100;1.19536000985434;2.51115285038899;4.58665282890635;6.44147696586257;7.14217971057666;3.24702374982834;0.392699470966562;3.47302631763606
101;1.06700992759949;2.19424672169605;4.03147506119401;5.74523416849365;6.47961117428793;2.99869283651128;0.359094165642506;3.21849357437568
102;0.926086577960756;1.8629721720562;3.43906059327745;4.97097168525958;5.70151164855085;2.68564079570743;0.332975282726632;2.8877540283116
103;0.807451905482767;1.58691930521517;2.93968898308026;4.30685983866661;5.02127570155142;2.40644583742257;0.299483243548151;2.6010989320803
104;0.654966891913496;1.25765434820314;2.33509975965501;3.46611069924256;4.10726631375041;2.00270093990328;0.277354288562016;2.16946259961501
105;0.499764151516475;0.936763293671741;1.74112927298269;2.6165929402766;3.14996833800377;1.56211250054499;0.248573233783826;1.70521547588182
106;0.454228182925652;0.828134439267596;1.53882695275739;2.33860823408588;2.85715100307372;1.43962294241017;0.187487022158185;1.61564373118689
107;0.420133625671051;0.744011483229274;1.38027821960016;2.11961123871136;2.62660809716044;1.34404390455246;0.153223014800311;1.52593134471557
